"","ratio","iteration","exact_solver_timeout","heuristic_timeout","exact_solver_exec_time","heuristic_exec_time","total_exec_time","exact_solver_new_solutions_count","heuristic_new_solutions_count","total_solutions_count","exact_solver_hypervolume","heuristic_hypervolume","final_hypervolume","method"
70,"60% : 40%",6,72.0,48.0,72.0,48.0,120.0,15.0,685.0,700.0,0.5636914646653713,0.5888524309321074,0.5888524309321074,"gpba"
71,"50% : 50%",6,60.0,60.0,60.0,60.0,120.0,14.0,756.0,770.0,0.5636649156424687,0.5888900943236762,0.5888900943236762,"gpba"
72,"40% : 60%",6,48.0,72.0,48.0,72.0,120.0,11.0,855.0,866.0,0.5604426812404244,0.5895289543782357,0.5895289543782357,"gpba"
73,"30% : 70%",6,36.0,84.0,36.0,84.0,120.0,7.0,942.0,949.0,0.5554545461633287,0.5896867362069063,0.5896867362069063,"gpba"
74,"20% : 80%",6,24.0,96.0,24.0,96.0,120.0,5.0,1010.0,1015.0,0.5398800751446323,0.5897629031412736,0.5897629031412736,"gpba"
75,"10% : 90%",6,12.0,108.0,12.0,108.0,120.0,2.0,370.0,372.0,0.017513701120218373,0.5863234352680031,0.5863234352680031,"gpba"
76,"0% : 100%",6,"",120.0,"",120.0,120.0,"",295.0,295.0,"",0.5214304469423945,0.5214304469423945,"gpba"
77,"100% : 0%",7,120.0,"",120.0,"",120.0,18.0,"",18.0,0.5811061231346036,"",0.5811061231346036,"gpba"
78,"90% : 10%",7,108.0,12.0,108.0,12.0,120.0,17.0,379.0,396.0,0.5810842100408952,0.5888398736021746,0.5888398736021746,"gpba"
79,"80% : 20%",7,96.0,24.0,96.0,24.0,120.0,15.0,435.0,450.0,0.5636914646653713,0.5820335124685453,0.5820335124685453,"gpba"
80,"70% : 30%",7,84.0,36.0,84.0,36.0,120.0,15.0,536.0,551.0,0.5636914646653713,0.5856360189828101,0.5856360189828101,"gpba"
81,"60% : 40%",7,72.0,48.0,72.0,48.0,120.0,15.0,685.0,700.0,0.5636914646653713,0.5888524309321074,0.5888524309321074,"gpba"
82,"50% : 50%",7,60.0,60.0,60.0,60.0,120.0,13.0,755.0,768.0,0.5629527775084622,0.5888903707092433,0.5888903707092433,"gpba"
83,"40% : 60%",7,48.0,72.0,48.0,72.0,120.0,11.0,853.0,864.0,0.5604426812404244,0.5895282563079646,0.5895282563079646,"gpba"
84,"30% : 70%",7,36.0,84.0,36.0,84.0,120.0,7.0,942.0,949.0,0.5554545461633287,0.5896866437063931,0.5896866437063931,"gpba"
85,"20% : 80%",7,24.0,96.0,24.0,96.0,120.0,5.0,1010.0,1015.0,0.5398800751446323,0.5897629031412736,0.5897629031412736,"gpba"
86,"10% : 90%",7,12.0,108.0,12.0,108.0,120.0,2.0,370.0,372.0,0.017513701120218373,0.5863234352680031,0.5863234352680031,"gpba"
87,"0% : 100%",7,"",120.0,"",120.0,120.0,"",295.0,295.0,"",0.5214300562086295,0.5214300562086295,"gpba"
88,"100% : 0%",8,120.0,"",120.0,"",120.0,18.0,"",18.0,0.5811061231346036,"",0.5811061231346036,"gpba"
89,"90% : 10%",8,108.0,12.0,108.061187,12.0,120.061187,17.0,364.0,381.0,0.5806174296910445,0.58866723959745,0.58866723959745,"gpba"
90,"80% : 20%",8,96.0,24.0,96.0,24.0,120.0,15.0,433.0,448.0,0.5636914646653713,0.582032656471753,0.582032656471753,"gpba"
91,"70% : 30%",8,84.0,36.0,84.0,36.0,120.0,15.0,536.0,551.0,0.5636914646653713,0.5856360189828101,0.5856360189828101,"gpba"
92,"60% : 40%",8,72.0,48.0,72.0,48.0,120.0,15.0,685.0,700.0,0.5636914646653713,0.5888524309321074,0.5888524309321074,"gpba"
93,"50% : 50%",8,60.0,60.0,60.0,60.0,120.0,13.0,759.0,772.0,0.5629527775084622,0.5889164451157497,0.5889164451157497,"gpba"
94,"40% : 60%",8,48.0,72.0,48.0,72.0,120.0,11.0,849.0,860.0,0.5604426812404244,0.5895267694454228,0.5895267694454228,"gpba"
95,"30% : 70%",8,36.0,84.0,36.0,84.0,120.0,8.0,949.0,957.0,0.5555278006098301,0.5897256251229158,0.5897256251229158,"gpba"
96,"20% : 80%",8,24.0,96.0,24.0,96.0,120.0,5.0,1010.0,1015.0,0.5398800751446323,0.5897629031412736,0.5897629031412736,"gpba"
97,"10% : 90%",8,12.0,108.0,12.0,108.0,120.0,2.0,362.0,364.0,0.017513701120218373,0.5863207966803585,0.5863207966803585,"gpba"
98,"0% : 100%",8,"",120.0,"",120.0,120.0,"",306.0,306.0,"",0.5212701203103743,0.5212701203103743,"gpba"
99,"100% : 0%",9,120.0,"",120.0,"",120.0,18.0,"",18.0,0.5811061231346036,"",0.5811061231346036,"gpba"
100,"90% : 10%",9,108.0,12.0,108.05507499999999,12.0,120.05507499999999,17.0,364.0,381.0,0.5806174296910445,0.58866723959745,0.58866723959745,"gpba"
101,"80% : 20%",9,96.0,24.0,96.0,24.0,120.0,16.0,427.0,443.0,0.5638043102843235,0.5819751058510508,0.5819751058510508,"gpba"
102,"70% : 30%",9,84.0,36.0,84.0,36.0,120.0,15.0,536.0,551.0,0.5636914646653713,0.5856360189828101,0.5856360189828101,"gpba"
103,"60% : 40%",9,72.0,48.0,72.0,48.0,120.0,15.0,685.0,700.0,0.5636914646653713,0.5888522146161322,0.5888522146161322,"gpba"
104,"50% : 50%",9,60.0,60.0,60.0,60.0,120.0,13.0,757.0,770.0,0.5629527775084622,0.5889113010916242,0.5889113010916242,"gpba"
105,"40% : 60%",9,48.0,72.0,48.0,72.0,120.0,10.0,854.0,864.0,0.559416934534638,0.5895283798405809,0.5895283798405809,"gpba"
106,"30% : 70%",9,36.0,84.0,36.0,84.0,120.0,8.0,949.0,957.0,0.5555278006098301,0.5897256251229158,0.5897256251229158,"gpba"
107,"20% : 80%",9,24.0,96.0,24.0,96.0,120.0,5.0,1010.0,1015.0,0.5398800751446323,0.5897629031412736,0.5897629031412736,"gpba"
108,"10% : 90%",9,12.0,108.0,12.0,108.0,120.0,2.0,357.0,359.0,0.017513701120218373,0.5863207077955324,0.5863207077955324,"gpba"
109,"0% : 100%",9,"",120.0,"",120.0,120.0,"",302.0,302.0,"",0.5212532287188331,0.5212532287188331,"gpba"
