"","ratio","iteration","exact_solver_timeout","heuristic_timeout","exact_solver_exec_time","heuristic_exec_time","total_exec_time","exact_solver_new_solutions_count","heuristic_new_solutions_count","total_solutions_count","exact_solver_hypervolume","heuristic_hypervolume","final_hypervolume","method"
67,"90% : 10%",6,108.0,12.0,1.7268369999999995,2.0,3.7268369999999997,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
68,"80% : 20%",6,96.0,24.0,1.735749,2.0,3.735749,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
69,"70% : 30%",6,84.0,36.0,1.7269110000000003,2.0,3.7269110000000003,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
70,"60% : 40%",6,72.0,48.0,1.713146,2.0,3.713146,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
71,"50% : 50%",6,60.0,60.0,1.7350569999999996,2.0,3.7350569999999994,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
72,"40% : 60%",6,48.0,72.0,1.721361,2.0,3.721361,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
73,"30% : 70%",6,36.0,84.0,1.7243749999999995,2.0,3.7243749999999993,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
74,"20% : 80%",6,24.0,96.0,1.7303429999999995,2.0,3.7303429999999995,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
75,"10% : 90%",6,12.0,108.0,1.7374789999999993,2.0,3.7374789999999996,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
76,"0% : 100%",6,"",120.0,"",6.0,6.0,"",524.0,524.0,"",0.20280990035227806,0.20280990035227806,"gpba"
77,"100% : 0%",7,120.0,"",1.7593139999999998,"",1.7593139999999998,30.0,"",30.0,0.2017481529816026,"",0.2017481529816026,"gpba"
78,"90% : 10%",7,108.0,12.0,1.727298,2.0,3.7272980000000002,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
79,"80% : 20%",7,96.0,24.0,1.7432650000000003,2.0,3.743265,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
80,"70% : 30%",7,84.0,36.0,1.7051260000000001,2.0,3.705126,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
81,"60% : 40%",7,72.0,48.0,1.7179609999999996,2.0,3.717961,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
82,"50% : 50%",7,60.0,60.0,1.7309860000000004,2.0,3.7309860000000006,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
83,"40% : 60%",7,48.0,72.0,1.7155669999999996,2.0,3.7155669999999996,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
84,"30% : 70%",7,36.0,84.0,1.7366290000000002,2.0,3.736629,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
85,"20% : 80%",7,24.0,96.0,1.729308,2.0,3.729308,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
86,"10% : 90%",7,12.0,108.0,1.7134339999999992,2.0,3.7134339999999995,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
87,"0% : 100%",7,"",120.0,"",6.0,6.0,"",524.0,524.0,"",0.20280990035227806,0.20280990035227806,"gpba"
88,"100% : 0%",8,120.0,"",1.743124,"",1.743124,30.0,"",30.0,0.2017481529816026,"",0.2017481529816026,"gpba"
89,"90% : 10%",8,108.0,12.0,1.727846,2.0,3.727846,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
90,"80% : 20%",8,96.0,24.0,1.7223629999999996,2.0,3.7223629999999996,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
91,"70% : 30%",8,84.0,36.0,1.70854,2.0,3.70854,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
92,"60% : 40%",8,72.0,48.0,1.7226949999999996,2.0,3.722695,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
93,"50% : 50%",8,60.0,60.0,1.7362950000000001,2.0,3.736295,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
94,"40% : 60%",8,48.0,72.0,1.7303790000000003,2.0,3.730379,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
95,"30% : 70%",8,36.0,84.0,1.7259090000000001,2.0,3.725909,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
96,"20% : 80%",8,24.0,96.0,1.7134069999999997,2.0,3.7134069999999997,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
97,"10% : 90%",8,12.0,108.0,1.7253180000000004,2.0,3.7253180000000006,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
98,"0% : 100%",8,"",120.0,"",6.0,6.0,"",524.0,524.0,"",0.20280990035227806,0.20280990035227806,"gpba"
99,"100% : 0%",9,120.0,"",1.7442009999999997,"",1.7442009999999997,30.0,"",30.0,0.2017481529816026,"",0.2017481529816026,"gpba"
100,"90% : 10%",9,108.0,12.0,1.7445440000000003,2.0,3.7445440000000003,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
101,"80% : 20%",9,96.0,24.0,1.93162,2.0,3.9316199999999997,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
102,"70% : 30%",9,84.0,36.0,1.7214610000000001,2.0,3.721461,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
103,"60% : 40%",9,72.0,48.0,1.7434170000000007,2.0,3.743417000000001,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
104,"50% : 50%",9,60.0,60.0,1.7372,2.0,3.7372,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
105,"40% : 60%",9,48.0,72.0,1.745681,2.0,3.7456810000000003,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
106,"30% : 70%",9,36.0,84.0,1.7258589999999998,2.0,3.725859,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
107,"20% : 80%",9,24.0,96.0,1.7439670000000003,2.0,3.7439670000000005,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
108,"10% : 90%",9,12.0,108.0,1.7227559999999997,2.0,3.7227559999999995,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
109,"0% : 100%",9,"",120.0,"",6.0,6.0,"",524.0,524.0,"",0.20280990035227806,0.20280990035227806,"gpba"
