"","ratio","iteration","exact_solver_timeout","heuristic_timeout","exact_solver_exec_time","heuristic_exec_time","total_exec_time","exact_solver_new_solutions_count","heuristic_new_solutions_count","total_solutions_count","exact_solver_hypervolume","heuristic_hypervolume","final_hypervolume","method"
69,"70% : 30%",6,84.0,36.0,47.99432499999998,5.0,52.99432499999998,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
70,"60% : 40%",6,72.0,48.0,48.075334000000005,5.0,53.075334000000005,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
71,"50% : 50%",6,60.0,60.0,47.99796199999999,5.0,52.99796199999999,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
72,"40% : 60%",6,48.0,72.0,48.0,5.0,53.0,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
73,"30% : 70%",6,36.0,84.0,36.0,5.0,41.0,20.0,62.0,82.0,0.2533665749355092,0.2534677136075266,0.2534677136075266,"gpba"
74,"20% : 80%",6,24.0,96.0,24.0,4.0,28.0,13.0,62.0,75.0,0.2533402929856266,0.2534617832330104,0.2534617832330104,"gpba"
75,"10% : 90%",6,12.0,108.0,12.0,5.0,17.0,7.0,68.0,75.0,0.2524197805441486,0.2533828951706552,0.2533828951706552,"gpba"
76,"0% : 100%",6,"",120.0,"",21.0,21.0,"",52.0,52.0,"",0.2220037706260682,0.2220037706260682,"gpba"
77,"100% : 0%",7,120.0,"",47.339016,"",47.339016,21.0,"",21.0,0.25336660794939186,"",0.25336660794939186,"gpba"
78,"90% : 10%",7,108.0,12.0,47.77828000000001,5.0,52.77828000000001,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
79,"80% : 20%",7,96.0,24.0,48.406885,5.0,53.406885,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
80,"70% : 30%",7,84.0,36.0,48.15155900000001,4.0,52.15155900000001,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
81,"60% : 40%",7,72.0,48.0,48.360203000000006,5.0,53.360203000000006,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
82,"50% : 50%",7,60.0,60.0,48.116412000000004,5.0,53.116412000000004,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
83,"40% : 60%",7,48.0,72.0,48.0,5.0,53.0,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
84,"30% : 70%",7,36.0,84.0,36.0,4.0,40.0,20.0,62.0,82.0,0.2533665749355092,0.2534677136075266,0.2534677136075266,"gpba"
85,"20% : 80%",7,24.0,96.0,24.0,4.0,28.0,13.0,62.0,75.0,0.2533402929856266,0.2534617832330104,0.2534617832330104,"gpba"
86,"10% : 90%",7,12.0,108.0,12.0,5.0,17.0,7.0,68.0,75.0,0.2524197805441486,0.2533828951706552,0.2533828951706552,"gpba"
87,"0% : 100%",7,"",120.0,"",21.0,21.0,"",52.0,52.0,"",0.2220037706260682,0.2220037706260682,"gpba"
88,"100% : 0%",8,120.0,"",48.59503800000002,"",48.59503800000002,21.0,"",21.0,0.25336660794939186,"",0.25336660794939186,"gpba"
89,"90% : 10%",8,108.0,12.0,48.005137000000005,5.0,53.005137000000005,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
90,"80% : 20%",8,96.0,24.0,47.36960599999999,5.0,52.36960599999999,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
91,"70% : 30%",8,84.0,36.0,47.985455,5.0,52.985455,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
92,"60% : 40%",8,72.0,48.0,48.055035,5.0,53.055035,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
93,"50% : 50%",8,60.0,60.0,48.332706,5.0,53.332706,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
94,"40% : 60%",8,48.0,72.0,48.0,4.0,52.0,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
95,"30% : 70%",8,36.0,84.0,36.0,5.0,41.0,19.0,63.0,82.0,0.25336553025299596,0.2534677136075266,0.2534677136075266,"gpba"
96,"20% : 80%",8,24.0,96.0,24.0,4.0,28.0,13.0,62.0,75.0,0.2533402929856266,0.2534617832330104,0.2534617832330104,"gpba"
97,"10% : 90%",8,12.0,108.0,12.0,5.0,17.0,7.0,68.0,75.0,0.2524197805441486,0.2533828951706552,0.2533828951706552,"gpba"
98,"0% : 100%",8,"",120.0,"",20.0,20.0,"",52.0,52.0,"",0.2220037706260682,0.2220037706260682,"gpba"
99,"100% : 0%",9,120.0,"",48.328529,"",48.328529,21.0,"",21.0,0.25336660794939186,"",0.25336660794939186,"gpba"
100,"90% : 10%",9,108.0,12.0,48.018565,5.0,53.018565,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
101,"80% : 20%",9,96.0,24.0,47.76791600000001,5.0,52.76791600000001,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
102,"70% : 30%",9,84.0,36.0,48.186023,5.0,53.186023,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
103,"60% : 40%",9,72.0,48.0,48.32275100000001,5.0,53.32275100000001,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
104,"50% : 50%",9,60.0,60.0,48.16533700000001,5.0,53.16533700000001,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
105,"40% : 60%",9,48.0,72.0,48.0,5.0,53.0,21.0,61.0,82.0,0.25336660794939186,0.2534677136075266,0.2534677136075266,"gpba"
106,"30% : 70%",9,36.0,84.0,36.0,5.0,41.0,20.0,62.0,82.0,0.2533665749355092,0.2534677136075266,0.2534677136075266,"gpba"
107,"20% : 80%",9,24.0,96.0,24.0,4.0,28.0,13.0,62.0,75.0,0.2533402929856266,0.2534617832330104,0.2534617832330104,"gpba"
108,"10% : 90%",9,12.0,108.0,12.0,5.0,17.0,7.0,68.0,75.0,0.2524197805441486,0.2533828951706552,0.2533828951706552,"gpba"
109,"0% : 100%",9,"",120.0,"",20.0,20.0,"",52.0,52.0,"",0.2220037706260682,0.2220037706260682,"gpba"
