"","ratio","iteration","exact_solver_timeout","heuristic_timeout","exact_solver_exec_time","heuristic_exec_time","total_exec_time","exact_solver_new_solutions_count","heuristic_new_solutions_count","total_solutions_count","exact_solver_hypervolume","heuristic_hypervolume","final_hypervolume","method"
69,"70% : 30%",6,84.0,36.0,24.703693999999995,31.0,55.703694,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
70,"60% : 40%",6,72.0,48.0,26.261898999999996,31.0,57.261899,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
71,"50% : 50%",6,60.0,60.0,25.444863,31.0,56.444863,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
72,"40% : 60%",6,48.0,72.0,26.06963900000001,31.0,57.06963900000001,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
73,"30% : 70%",6,36.0,84.0,25.658579000000003,31.0,56.658579,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
74,"20% : 80%",6,24.0,96.0,24.0,31.0,55.0,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
75,"10% : 90%",6,12.0,108.0,12.0,31.0,43.0,15.0,419.0,434.0,0.12306531050303728,0.12532991463469317,0.12532991463469317,"gpba"
76,"0% : 100%",6,"",120.0,"",114.0,114.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"gpba"
77,"100% : 0%",7,120.0,"",25.428381999999996,"",25.428381999999996,22.0,"",22.0,0.12351922570012867,"",0.12351922570012867,"gpba"
78,"90% : 10%",7,108.0,12.0,25.560745000000004,12.0,37.560745000000004,22.0,317.0,339.0,0.12351922570012867,0.12531702736821348,0.12531702736821348,"gpba"
79,"80% : 20%",7,96.0,24.0,25.258710999999998,24.0,49.258711,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
80,"70% : 30%",7,84.0,36.0,27.607395999999994,31.0,58.607395999999994,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
81,"60% : 40%",7,72.0,48.0,26.127786000000008,31.0,57.12778600000001,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
82,"50% : 50%",7,60.0,60.0,25.692174,31.0,56.692174,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
83,"40% : 60%",7,48.0,72.0,24.753548999999996,31.0,55.75354899999999,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
84,"30% : 70%",7,36.0,84.0,25.900283,31.0,56.900283,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
85,"20% : 80%",7,24.0,96.0,24.0,31.0,55.0,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
86,"10% : 90%",7,12.0,108.0,12.0,31.0,43.0,15.0,419.0,434.0,0.12306531050303728,0.12532991463469317,0.12532991463469317,"gpba"
87,"0% : 100%",7,"",120.0,"",113.0,113.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"gpba"
88,"100% : 0%",8,120.0,"",25.225975,"",25.225975,22.0,"",22.0,0.12351922570012867,"",0.12351922570012867,"gpba"
89,"90% : 10%",8,108.0,12.0,25.620138999999998,12.0,37.620138999999995,22.0,315.0,337.0,0.12351922570012867,0.12531677470666983,0.12531677470666983,"gpba"
90,"80% : 20%",8,96.0,24.0,25.127375999999998,24.0,49.127376,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
91,"70% : 30%",8,84.0,36.0,26.846606999999995,32.0,58.84660699999999,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
92,"60% : 40%",8,72.0,48.0,25.88958,31.0,56.889579999999995,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
93,"50% : 50%",8,60.0,60.0,25.733127999999997,31.0,56.733127999999994,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
94,"40% : 60%",8,48.0,72.0,25.445101,31.0,56.445101,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
95,"30% : 70%",8,36.0,84.0,25.975082000000004,31.0,56.975082,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
96,"20% : 80%",8,24.0,96.0,24.0,31.0,55.0,21.0,418.0,439.0,0.12351921802916459,0.1253325966672426,0.1253325966672426,"gpba"
97,"10% : 90%",8,12.0,108.0,12.0,31.0,43.0,15.0,419.0,434.0,0.12306531050303728,0.12532991463469317,0.12532991463469317,"gpba"
98,"0% : 100%",8,"",120.0,"",114.0,114.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"gpba"
99,"100% : 0%",9,120.0,"",25.287368,"",25.287368,22.0,"",22.0,0.12351922570012867,"",0.12351922570012867,"gpba"
100,"90% : 10%",9,108.0,12.0,25.482132999999994,12.0,37.48213299999999,22.0,317.0,339.0,0.12351922570012867,0.12531702736821348,0.12531702736821348,"gpba"
101,"80% : 20%",9,96.0,24.0,24.893882000000005,24.0,48.893882000000005,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
102,"70% : 30%",9,84.0,36.0,26.253357,31.0,57.253357,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
103,"60% : 40%",9,72.0,48.0,26.080431999999995,31.0,57.080431999999995,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
104,"50% : 50%",9,60.0,60.0,25.439021999999998,31.0,56.439021999999994,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
105,"40% : 60%",9,48.0,72.0,25.455177,31.0,56.455177,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
106,"30% : 70%",9,36.0,84.0,25.762417999999997,31.0,56.762418,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
107,"20% : 80%",9,24.0,96.0,24.0,32.0,56.0,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
108,"10% : 90%",9,12.0,108.0,12.0,31.0,43.0,15.0,419.0,434.0,0.12306531050303728,0.12532991463469317,0.12532991463469317,"gpba"
109,"0% : 100%",9,"",120.0,"",113.0,113.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"gpba"
